x,cortante,momento,pendiente,deflexion
0.0,145398.214285714,0.0,0.0,0.0
0.005838198498748957,145146.214285714,848.1280233527923,1.4736725454420216e-06,-0.0019861986315632594
0.011676396997497914,144894.214285714,1694.7848206838999,5.892133839639776e-06,-0.00397238006340305
0.01751459549624687,144642.214285714,2539.9703919933227,1.3250271198336646e-05,-0.005958527118182553
0.02335279399499583,144390.214285714,3383.6847372810607,2.3542971937276012e-05,-0.007944622648413814
0.029190992493744787,144138.214285714,4225.927856547114,3.6765123372201254e-05,-0.009930649536457746
0.03502919099249374,143886.214285714,5066.699749791483,5.291161281885574e-05,-0.011916590694524125
0.0408673894912427,143634.214285714,5906.000417014167,7.197732759298288e-05,-0.013902429064671594
0.04670558798999166,143382.214285714,6743.8298582151665,9.395715501032604e-05,-0.015888147618807663
0.05254378648874061,143130.214285714,7580.188073394481,0.00011884598238662858,-0.0178737293586887
0.058381984987489574,142878.214285714,8415.07506255211,0.00014663869703763393,-0.019859157315919956
0.06422018348623854,142626.214285714,9248.490825688055,0.00017733018627908543,-0.02184441455195553
0.07005838198498748,142374.214285714,10080.435362802315,0.00021091533742672642,-0.023829484158098383
0.07589658048373644,142122.214285714,10910.90867389489,0.0002473890377963004,-0.02581434925550037
0.0817347789824854,141870.214285714,11739.910758965781,0.0002867461747035507,-0.027798992995162173
0.08757297748123435,141618.214285714,12567.441618014986,0.0003289816354642206,-0.029783398557933372
0.09341117597998332,141366.214285714,13393.501251042508,0.0003740903073940536,-0.0317675491545124
0.09924937447873228,141114.214285714,14218.089658048344,0.0004220670778087931,-0.033751428025446555
0.10508757297748123,140862.214285714,15041.206839032495,0.0004729068340241823,-0.03573501844113199
0.11092577147623019,140610.214285714,15862.852793994962,0.0005266044633559648,-0.03771830370181375
0.11676396997497915,140358.214285714,16683.027522935743,0.0005831548531198839,-0.03970126713758572
0.1226021684737281,140106.214285714,17501.73102585484,0.0006425528906316828,-0.041683892108390665
0.12844036697247707,139854.214285714,18318.963302752254,0.0007047934632071054,-0.04366616200402021
0.13427856547122602,139602.214285714,19134.724353627982,0.0007698714581618944,-0.04564806024411484
0.14011676396997497,139350.214285714,19949.014178482023,0.0008377817628117934,-0.04762957027816392
0.14595496246872394,139098.214285714,20761.832777314383,0.0009085192644725464,-0.04961067558550568
0.1517931609674729,138846.214285714,21573.180150125056,0.0009820788504598958,-0.05159135967532719
0.15763135946622184,138594.214285714,22383.056296914045,0.0010584554080895856,-0.053571606086664406
0.1634695579649708,138342.214285714,23191.46121768135,0.0011376438246773592,-0.055551398388402166
0.16930775646371976,138090.214285714,23998.394912426967,0.0012196389875389596,-0.057530720179274145
0.1751459549624687,137838.214285714,24803.8573811509,0.0013044357839901303,-0.05950955508786288
0.18098415346121768,137586.214285714,25607.848623853155,0.0013920291013466153,-0.06148788677259982
0.18682235195996663,137334.214285714,26410.368640533718,0.0014824138269241569,-0.06346569892176522
0.19266055045871558,137082.214285714,27211.417431192596,0.0015755848480384991,-0.06544297525348822
0.19849874895746455,136830.214285714,28010.994995829795,0.0016715370520053857,-0.06741969951574686
0.2043369474562135,136578.214285714,28809.101334445306,0.0017702653261405593,-0.06939585548636801
0.21017514595496245,136326.214285714,29605.73644703913,0.0018717645577597634,-0.07137142697302738
0.21601334445371143,136074.214285714,30400.900333611273,0.001976029634178742,-0.07334639781324964
0.22185154295246037,135822.214285714,31194.59299416173,0.0020830554427132375,-0.07532075187440822
0.22768974145120932,135570.214285714,31986.8144286905,0.002192836870678994,-0.07729447305372546
0.2335279399499583,135318.214285714,32777.56463719759,0.002305368805391755,-0.0792675452782726
0.23936613844870724,135066.214285714,33566.84361968299,0.002420646134167263,-0.08123995250496968
0.2452043369474562,134814.214285714,34354.65137614671,0.002538663744321262,-0.08321167872058564
0.25104253544620514,134562.214285714,35140.987906588736,0.0026594165231694955,-0.08518270794173828
0.25688073394495414,134310.214285714,35925.85321100909,0.002782899358027708,-0.08715302421489433
0.2627189324437031,134058.214285714,36709.24728940775,0.0029091071362116402,-0.08912261161636922
0.26855713094245204,133806.214285714,37491.17014178473,0.003038034745037037,-0.09109145425232744
0.274395329441201,133554.214285714,38271.62176814002,0.003169677071819642,-0.09305953625878219
0.28023352793994993,133302.214285714,39050.60216847363,0.003304029003875198,-0.09502684180159565
0.2860717264386989,133050.214285714,39828.11134278556,0.003441085428519448,-0.09699335507647877
0.2919099249374479,132798.214285714,40604.14929107581,0.003580841233068138,-0.09895906030899147
0.29774812343619683,132546.214285714,41378.71601334436,0.003723291304837008,-0.10092394175454242
0.3035863219349458,132294.214285714,42151.81150959123,0.003868430531141803,-0.10288798369838924
0.3094245204336947,132042.214285714,42923.43577981641,0.004016253799298266,-0.10485117045563835
0.3152627189324437,131790.214285714,43693.58882401991,0.00416675599662214,-0.10681348637124513
0.3211009174311926,131538.214285714,44462.27064220173,0.004319932010429169,-0.10877491582001377
0.3269391159299416,131286.214285714,45229.48123436187,0.004475776728035098,-0.11073544320659728
0.3327773144286906,131034.214285714,45995.22060050032,0.004634285036755667,-0.11269505296549762
0.3386155129274395,130782.214285714,46759.488740617075,0.004795451823906622,-0.11465372956106552
0.34445371142618847,130530.214285714,47522.28565471215,0.004959271976803704,-0.11661145748750071
0.3502919099249374,130278.214285714,48283.61134278554,0.0051257403827626585,-0.11856822126885162
0.35613010842368636,130026.214285714,49043.465804837244,0.005294851929099228,-0.12052400545901572
0.36196830692243537,129774.214285714,49801.84904086727,0.005466601503129158,-0.1224787946417392
0.3678065054211843,129522.214285714,50558.76105087561,0.005640983992168188,-0.12443257343061723
0.37364470391993326,129270.214285714,51314.201834862266,0.005817994283532064,-0.1263853264690937
0.3794829024186822,129018.214285714,52068.17139282724,0.005997627264536528,-0.1283370384304615
0.38532110091743116,128766.214285714,52820.669724770516,0.006179877822497325,-0.13028769401786236
0.39115929941618016,128514.214285714,53571.69683069212,0.006364740844730199,-0.13223727796428686
0.3969974979149291,128262.214285714,54321.25271059203,0.00655221121855089,-0.13418577503257442
0.40283569641367806,128010.214285714,55069.33736447026,0.006742283831275142,-0.13613317001541334
0.408673894912427,127758.214285714,55815.9507923268,0.006934953570218701,-0.1380794477353408
0.41451209341117595,127506.214285714,56561.09299416166,0.007130215322697309,-0.14002459304474285
0.4203502919099249,127254.214285714,57304.76396997484,0.007328063976026708,-0.14196859082585436
0.4261884904086739,127002.214285714,58046.96371976634,0.007528494417522646,-0.14391142599075915
0.43202668890742285,126750.214285714,58787.69224353615,0.007731501534500861,-0.14585308348138984
0.4378648874061718,126498.214285714,59526.949541284266,0.007937080214277099,-0.14779354826952787
0.44370308590492075,126246.214285714,60264.7356130107,0.008145225344167102,-0.1497328053568037
0.4495412844036697,125994.214285714,61001.05045871545,0.008355931811486614,-0.15167083977469648
0.45537948290241864,125742.214285714,61735.894078398516,0.00856919450355138,-0.15360763658453438
0.46121768140116765,125490.214285714,62469.266472059906,0.008785008307677143,-0.1555431808774943
0.4670558798999166,125238.214285714,63201.167639699604,0.009003368111179643,-0.15747745777460212
0.47289407839866554,124986.214285714,63931.59758131762,0.009224268801374627,-0.15941045242673252
0.4787322768974145,124734.214285714,64660.55629691395,0.009447705265577836,-0.16134215001460903
0.48457047539616344,124482.214285714,65388.04378648859,0.009673672391105016,-0.16327253574880404
0.4904086738949124,124230.214285714,66114.06005004155,0.009902165065271909,-0.16520159486973895
0.4962468723936614,123978.214285714,66838.60508757283,0.01013317817539426,-0.16712931264768385
0.5020850708924103,123726.214285714,67561.67889908241,0.010366706608787806,-0.1690556743827577
0.5079232693911593,123474.214285714,68283.28148457033,0.0106027452527683,-0.1709806654049286
0.5137614678899083,123222.214285714,69003.41284403655,0.01084128899465148,-0.17290427107401307
0.5195996663886572,122970.214285714,69722.07297748108,0.011082332721753086,-0.17482647677967678
0.5254378648874062,122718.214285714,70439.26188490393,0.01132587132138887,-0.1767472679414343
0.5312760633861551,122466.214285714,71154.97956630509,0.011571899680874565,-0.17866663000864894
0.5371142618849041,122214.214285714,71869.22602168458,0.011820412687525926,-0.18058454846053287
0.542952460383653,121962.214285714,72582.00125104237,0.012071405228658684,-0.18250100880614722
0.548790658882402,121710.214285714,73293.30525437849,0.012324872191588595,-0.18441599658440194
0.554628857381151,121458.214285714,74003.13803169291,0.012580808463631394,-0.18632949736405582
0.5604670558798999,121206.214285714,74711.49958298565,0.012839208932102823,-0.1882414967437165
0.5663052543786489,120954.214285714,75418.38990825671,0.013100068484318635,-0.1901519803518406
0.5721434528773978,120702.214285714,76123.80900750608,0.01336338200759456,-0.19206093384673348
